-60.0,10.0,0.0,4.0,1.0,322.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,0.5
-60.0,10.384318351745605,0.0,4.0,1.0,323.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,0.5
-60.0,10.988247871398926,0.0,4.0,1.0,323.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,0.5
-60.0,11.59217643737793,0.0,4.0,1.0,323.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,0.5
-60.0,11.098052978515625,0.0,4.0,1.0,324.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,0.5
-60.0,10.494123458862305,0.0,4.0,1.0,324.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,0.5
-60.0,9.274901390075684,0.0,4.0,1.0,29.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.38999998569488525,0.0,16.0,1.0,1.0,0.5
-60.0,9.989738464355469e-05,0.0,4.0,1.0,42.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-1.8199999332427979,0.0,16.0,1.0,1.0,0.5
-60.0,9.999999747378752e-05,0.0,4.0,1.0,42.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,0.5
-60.0,9.999999747378752e-05,0.0,4.0,1.0,42.0,23.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,0.5
-60.0,9.999999747378752e-05,0.0,4.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,50.0,5.0,0.5,1.0
-60.0,18.970096588134766,0.0,4.0,1.0,25.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3199992179870605,0.0,50.0,5.0,0.5,1.0
-60.0,35.91008758544922,0.0,4.0,1.0,25.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8899990320205688,0.0,50.0,5.0,0.5,1.0
-60.0,37.12007522583008,0.0,4.0,1.0,25.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5400009155273438,0.0,50.0,5.0,0.5,1.0
-60.0,22.600065231323242,0.0,4.0,1.0,29.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.9700008630752563,0.0,50.0,5.0,0.5,1.0
-60.0,9.999999747378752e-05,0.0,4.0,1.0,42.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,50.0,5.0,0.5,1.0
-60.0,9.999999747378752e-05,0.0,4.0,1.0,42.0,13.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,50.0,5.0,0.5,1.0
-60.0,9.999999747378752e-05,0.0,4.0,1.0,42.0,24.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,50.0,5.0,0.5,1.0
-60.0,9.999999747378752e-05,0.0,4.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.5
-55.497650146484375,9.999999747378752e-05,0.0,4.0,0.0,60.0,10.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.5
-73.37918090820312,9.999999747378752e-05,0.0,4.0,0.0,60.0,20.0,0.0,0.0,0.0,0.0,2.0,1.0,-7.714702367782593,0.0,0.0,10.0,1.0,0.0,0.5
-74.31783294677734,9.999999747378752e-05,0.0,4.0,0.0,60.0,31.0,0.0,0.0,0.0,0.0,2.0,1.0,0.014078140258789062,0.0,0.0,10.0,1.0,0.0,0.5
-74.24918365478516,9.999999747378752e-05,0.0,4.0,0.0,60.0,42.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.01427268935367465,0.0,0.0,10.0,1.0,0.0,0.5
-74.38514709472656,9.999999747378752e-05,0.0,4.0,0.0,60.0,53.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.007509231101721525,0.0,0.0,10.0,1.0,0.0,0.5
-74.6183853149414,9.999999747378752e-05,0.0,4.0,0.0,60.0,64.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.07832717522978783,0.0,0.0,10.0,1.0,0.0,0.5
-74.6183853149414,9.999999747378752e-05,0.0,4.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0
-74.6183853149414,9.999999747378752e-05,0.0,4.0,0.0,212.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0
-74.6183853149414,9.999999747378752e-05,0.0,4.0,0.0,212.0,22.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0
-74.6183853149414,9.999999747378752e-05,0.0,4.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,2.0,1.0,0.0
-84.3161849975586,9.999999747378752e-05,0.0,4.0,1.0,349.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0006313323974609375,0.0,0.0,24.0,2.0,1.0,0.0
-58.32832336425781,9.999999747378752e-05,0.0,4.0,1.0,349.0,22.0,0.0,0.0,0.0,0.0,2.0,1.0,6.431943655014038,0.0,0.0,24.0,2.0,1.0,0.0
-33.44349670410156,9.999999747378752e-05,0.0,4.0,1.0,349.0,33.0,0.0,0.0,0.0,0.0,2.0,1.0,2.944106936454773,0.0,0.0,24.0,2.0,1.0,0.0
-23.19196319580078,9.999999747378752e-05,0.0,4.0,1.0,349.0,44.0,0.0,0.0,0.0,0.0,2.0,1.0,1.370597779750824,0.0,0.0,24.0,2.0,1.0,0.0
-18.082500457763672,9.999999747378752e-05,0.0,4.0,1.0,349.0,55.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6046600043773651,0.0,0.0,24.0,2.0,1.0,0.0
-16.321048736572266,9.999999747378752e-05,0.0,4.0,1.0,349.0,66.0,0.0,0.0,0.0,0.0,2.0,1.0,0.12693022936582565,0.0,0.0,24.0,2.0,1.0,0.0
-16.32241439819336,9.999999747378752e-05,0.0,4.0,1.0,349.0,77.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.06256866082549095,0.0,0.0,24.0,2.0,1.0,0.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,39.0,4.0,0.5,0.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,235.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,39.0,4.0,0.5,0.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,235.0,22.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,39.0,4.0,0.5,0.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,39.0,4.0,0.5,0.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,212.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,212.0,22.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,33.0,3.0,1.0,0.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,63.0,8.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,63.0,18.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,63.0,29.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,63.0,40.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,63.0,51.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,1.0,0.5,1.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,63.0,8.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,14.0,1.0,0.5,1.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,63.0,18.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,1.0,0.5,1.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,63.0,29.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,1.0,0.5,1.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,63.0,40.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,1.0,0.5,1.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,63.0,51.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,1.0,0.5,1.0
-16.388195037841797,9.999999747378752e-05,0.0,4.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
-21.663196563720703,18.970096588134766,0.0,4.0,1.0,26.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7839999794960022,2.3199992179870605,0.0,2.0,0.0,0.0,1.0
-29.627197265625,35.91008758544922,0.0,4.0,1.0,26.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.674000084400177,0.8899990320205688,0.0,2.0,0.0,0.0,1.0
-36.38119888305664,37.12007522583008,0.0,4.0,1.0,26.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5640001893043518,-0.5400009155273438,0.0,2.0,0.0,0.0,1.0
-41.925201416015625,22.600065231323242,0.0,4.0,1.0,26.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4540002942085266,-1.9700008630752563,0.0,2.0,0.0,0.0,1.0
-46.189208984375,9.999999747378752e-05,0.0,4.0,1.0,42.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.5480007827281952,0.0,0.0,2.0,0.0,0.0,1.0
-46.531211853027344,9.999999747378752e-05,0.0,4.0,1.0,42.0,13.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
-46.531211853027344,9.999999747378752e-05,0.0,4.0,1.0,42.0,24.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
-46.531211853027344,9.999999747378752e-05,0.0,4.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,40.0,4.0,0.5,0.5
-46.531211853027344,9.999999747378752e-05,0.0,4.0,1.0,179.0,-1.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,40.0,4.0,0.5,0.5
-46.531211853027344,9.999999747378752e-05,0.0,4.0,1.0,180.0,10.0,0.0,0.0,21.0,0.0,2.0,1.0,0.0,0.0,0.0,40.0,4.0,0.5,0.5
-46.531211853027344,9.999999747378752e-05,0.0,4.0,1.0,14.0,2.0,0.0,0.0,27.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.5
-39.02122116088867,18.970096588134766,0.0,4.0,1.0,25.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1200000047683716,2.3199992179870605,0.0,7.0,0.0,1.0,0.5
-27.361217498779297,35.91008758544922,0.0,4.0,1.0,25.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0100001096725464,0.8899990320205688,0.0,7.0,0.0,1.0,0.5
-16.911216735839844,37.12007522583008,0.0,4.0,1.0,25.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9000002145767212,-0.5400009155273438,0.0,7.0,0.0,1.0,0.5
-7.671214580535889,22.600065231323242,0.0,4.0,1.0,29.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.790000319480896,-1.9700008630752563,0.0,7.0,0.0,1.0,0.5
0.28878939151763916,9.999999747378752e-05,0.0,4.0,1.0,42.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.2200008034706116,0.0,0.0,7.0,0.0,1.0,0.5
2.3187925815582275,9.999999747378752e-05,0.0,4.0,1.0,42.0,13.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.5
2.3187925815582275,9.999999747378752e-05,0.0,4.0,1.0,42.0,24.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.5
2.3187925815582275,9.999999747378752e-05,0.0,4.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,48.0,5.0,0.5,0.0
2.3187925815582275,9.999999747378752e-05,0.0,4.0,1.0,40.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,48.0,5.0,0.5,0.0
2.3187925815582275,9.999999747378752e-05,0.0,4.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,48.0,5.0,0.5,0.0
2.3187925815582275,9.999999747378752e-05,0.0,4.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,30.0,3.0,0.5,0.0
2.3187925815582275,9.999999747378752e-05,0.0,4.0,1.0,212.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,30.0,3.0,0.5,0.0
2.3187925815582275,9.999999747378752e-05,0.0,4.0,1.0,212.0,22.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,30.0,3.0,0.5,0.0
2.3187925815582275,9.999999747378752e-05,0.0,4.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,50.0,5.0,0.5,1.0
2.3187925815582275,18.970096588134766,0.0,4.0,1.0,25.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3199992179870605,0.0,50.0,5.0,0.5,1.0
2.3187925815582275,35.91008758544922,0.0,4.0,1.0,25.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8899990320205688,0.0,50.0,5.0,0.5,1.0
2.3187925815582275,37.12007522583008,0.0,4.0,1.0,25.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5400009155273438,0.0,50.0,5.0,0.5,1.0
2.3187925815582275,22.600065231323242,0.0,4.0,1.0,29.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.9700008630752563,0.0,50.0,5.0,0.5,1.0
2.3187925815582275,9.999999747378752e-05,0.0,4.0,1.0,42.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,50.0,5.0,0.5,1.0
2.3187925815582275,9.999999747378752e-05,0.0,4.0,1.0,42.0,13.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,50.0,5.0,0.5,1.0
2.3187925815582275,9.999999747378752e-05,0.0,4.0,1.0,42.0,24.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,50.0,5.0,0.5,1.0
2.3187925815582275,9.999999747378752e-05,0.0,4.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,25.0,2.0,1.0,0.5
-7.378997325897217,9.999999747378752e-05,0.0,4.0,1.0,349.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,0.000631332368357107,0.0,0.0,25.0,2.0,1.0,0.5
18.608869552612305,9.999999747378752e-05,0.0,4.0,1.0,349.0,22.0,0.0,0.0,0.0,0.0,2.0,1.0,6.431943655014038,0.0,0.0,25.0,2.0,1.0,0.5
43.49369812011719,9.999999747378752e-05,0.0,4.0,1.0,349.0,33.0,0.0,0.0,0.0,0.0,2.0,1.0,2.944106936454773,0.0,0.0,25.0,2.0,1.0,0.5
53.44523239135742,9.999999747378752e-05,0.0,4.0,1.0,349.0,44.0,0.0,0.0,0.0,0.0,2.0,1.0,1.370597779750824,0.0,0.0,25.0,2.0,1.0,0.5
55.85470199584961,9.999999747378752e-05,0.0,4.0,1.0,349.0,55.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6046600043773651,0.0,0.0,25.0,2.0,1.0,0.5
56.716156005859375,9.999999747378752e-05,0.0,4.0,1.0,349.0,66.0,0.0,0.0,0.0,0.0,2.0,1.0,0.12693022936582565,0.0,0.0,25.0,2.0,1.0,0.5
56.71479034423828,9.999999747378752e-05,0.0,4.0,1.0,349.0,77.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.06256866082549095,0.0,0.0,25.0,2.0,1.0,0.5
56.649009704589844,9.999999747378752e-05,0.0,4.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.5,1.0
56.649009704589844,18.970096588134766,0.0,4.0,1.0,25.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3199992179870605,0.0,5.0,0.0,0.5,1.0
56.649009704589844,35.91008758544922,0.0,4.0,1.0,25.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8899990320205688,0.0,5.0,0.0,0.5,1.0
56.649009704589844,37.12007522583008,0.0,4.0,1.0,25.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5400009155273438,0.0,5.0,0.0,0.5,1.0
56.649009704589844,22.600065231323242,0.0,4.0,1.0,29.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.9700008630752563,0.0,5.0,0.0,0.5,1.0
